,Unnamed: 0,record_no,symbol,exchange,date,period,strike,out-of-the-money %,Call/Put,IV,delta
78,78,79,PG,NYSE,2019-12-31,30,124.9,0,C,0.193089,0.502907
79,79,80,PG,NYSE,2019-12-31,30,124.9,0,P,0.197247,-0.523435
80,80,81,PG,NYSE,2019-12-31,30,131.14499,5,C,0.178662,0.157301
81,81,82,PG,NYSE,2019-12-31,30,118.655,5,P,0.224282,-0.224039
82,82,83,PG,NYSE,2019-12-31,30,137.39,10,C,0.176148,0.025515
83,83,84,PG,NYSE,2019-12-31,30,112.409996,10,P,0.263643,-0.085004
84,84,85,PG,NYSE,2019-12-31,30,143.635,15,C,0.176148,0.002317
85,85,86,PG,NYSE,2019-12-31,30,106.165,15,P,0.282028,-0.023035
86,86,87,PG,NYSE,2019-12-31,30,149.88,20,C,0.172686,8.9e-05
87,87,88,PG,NYSE,2019-12-31,30,99.920006,20,P,0.281647,-0.002997
88,88,89,PG,NYSE,2019-12-31,30,156.125,25,C,0.172686,2e-06
89,89,90,PG,NYSE,2019-12-31,30,93.675,25,P,0.281647,-0.000195
90,90,91,PG,NYSE,2019-12-31,30,162.37,30,C,0.172686,0.0
91,91,92,PG,NYSE,2019-12-31,30,87.43,30,P,0.281647,-5e-06
92,92,93,PG,NYSE,2019-12-31,30,168.615,35,C,0.172686,0.0
93,93,94,PG,NYSE,2019-12-31,30,81.185,35,P,0.281647,-0.0
94,94,95,PG,NYSE,2019-12-31,30,174.86,40,C,0.172686,0.0
95,95,96,PG,NYSE,2019-12-31,30,74.94,40,P,0.281647,-0.0
96,96,97,PG,NYSE,2019-12-31,30,181.10501,45,C,0.172686,0.0
97,97,98,PG,NYSE,2019-12-31,30,68.695,45,P,0.281647,-0.0
98,98,99,PG,NYSE,2019-12-31,30,187.35,50,C,0.172686,0.0
99,99,100,PG,NYSE,2019-12-31,30,62.45,50,P,0.281647,-0.0
100,100,101,PG,NYSE,2019-12-31,30,193.595,55,C,0.172686,0.0
101,101,102,PG,NYSE,2019-12-31,30,56.204998,55,P,0.281647,-0.0
102,102,103,PG,NYSE,2019-12-31,30,199.84001,60,C,0.172686,0.0
103,103,104,PG,NYSE,2019-12-31,30,49.96,60,P,0.281647,0.0
104,104,105,PG,NYSE,2019-12-31,60,124.9,0,C,0.177565,0.499556
105,105,106,PG,NYSE,2019-12-31,60,124.9,0,P,0.180186,-0.506786
106,106,107,PG,NYSE,2019-12-31,60,131.14499,5,C,0.160498,0.222649
107,107,108,PG,NYSE,2019-12-31,60,118.655,5,P,0.20294,-0.266331
108,108,109,PG,NYSE,2019-12-31,60,137.39,10,C,0.153095,0.060381
109,109,110,PG,NYSE,2019-12-31,60,112.409996,10,P,0.230983,-0.127343
110,110,111,PG,NYSE,2019-12-31,60,143.635,15,C,0.152272,0.011295
111,111,112,PG,NYSE,2019-12-31,60,106.165,15,P,0.262665,-0.060199
112,112,113,PG,NYSE,2019-12-31,60,149.88,20,C,0.152272,0.001491
113,113,114,PG,NYSE,2019-12-31,60,99.920006,20,P,0.29555,-0.028868
114,114,115,PG,NYSE,2019-12-31,60,156.125,25,C,0.152272,0.000141
115,115,116,PG,NYSE,2019-12-31,60,93.675,25,P,0.324736,-0.012919
116,116,117,PG,NYSE,2019-12-31,60,162.37,30,C,0.152272,1e-05
117,117,118,PG,NYSE,2019-12-31,60,87.43,30,P,0.330805,-0.00342
118,118,119,PG,NYSE,2019-12-31,60,168.615,35,C,0.152272,1e-06
119,119,120,PG,NYSE,2019-12-31,60,81.185,35,P,0.330805,-0.000563
120,120,121,PG,NYSE,2019-12-31,60,174.86,40,C,0.152272,0.0
121,121,122,PG,NYSE,2019-12-31,60,74.94,40,P,0.330805,-5.8e-05
122,122,123,PG,NYSE,2019-12-31,60,181.10501,45,C,0.152272,0.0
123,123,124,PG,NYSE,2019-12-31,60,68.695,45,P,0.330805,-3e-06
124,124,125,PG,NYSE,2019-12-31,60,187.35,50,C,0.152272,0.0
125,125,126,PG,NYSE,2019-12-31,60,62.45,50,P,0.330805,-0.0
126,126,127,PG,NYSE,2019-12-31,60,193.595,55,C,0.152272,0.0
127,127,128,PG,NYSE,2019-12-31,60,56.204998,55,P,0.330805,-0.0
128,128,129,PG,NYSE,2019-12-31,60,199.84001,60,C,0.152272,0.0
129,129,130,PG,NYSE,2019-12-31,60,49.96,60,P,0.330805,-0.0
130,130,131,PG,NYSE,2019-12-31,90,124.9,0,C,0.174301,0.511492
131,131,132,PG,NYSE,2019-12-31,90,124.9,0,P,0.171179,-0.496422
132,132,133,PG,NYSE,2019-12-31,90,131.14499,5,C,0.157798,0.274555
133,133,134,PG,NYSE,2019-12-31,90,118.655,5,P,0.190758,-0.285075
134,134,135,PG,NYSE,2019-12-31,90,137.39,10,C,0.148996,0.102444
135,135,136,PG,NYSE,2019-12-31,90,112.409996,10,P,0.213685,-0.151257
136,136,137,PG,NYSE,2019-12-31,90,143.635,15,C,0.146954,0.02901
137,137,138,PG,NYSE,2019-12-31,90,106.165,15,P,0.239256,-0.078167
138,138,139,PG,NYSE,2019-12-31,90,149.88,20,C,0.146954,0.006592
139,139,140,PG,NYSE,2019-12-31,90,99.920006,20,P,0.267311,-0.041083
140,140,141,PG,NYSE,2019-12-31,90,156.125,25,C,0.146954,0.00119
141,141,142,PG,NYSE,2019-12-31,90,93.675,25,P,0.293892,-0.020881
142,142,143,PG,NYSE,2019-12-31,90,162.37,30,C,0.146954,0.000175
143,143,144,PG,NYSE,2019-12-31,90,87.43,30,P,0.315126,-0.009392
144,144,145,PG,NYSE,2019-12-31,90,168.615,35,C,0.146954,2.1e-05
145,145,146,PG,NYSE,2019-12-31,90,81.185,35,P,0.319669,-0.002672
146,146,147,PG,NYSE,2019-12-31,90,174.86,40,C,0.146954,2e-06
147,147,148,PG,NYSE,2019-12-31,90,74.94,40,P,0.319669,-0.000501
148,148,149,PG,NYSE,2019-12-31,90,181.10501,45,C,0.146954,0.0
149,149,150,PG,NYSE,2019-12-31,90,68.695,45,P,0.319669,-6.2e-05
150,150,151,PG,NYSE,2019-12-31,90,187.35,50,C,0.146954,0.0
151,151,152,PG,NYSE,2019-12-31,90,62.45,50,P,0.319669,-5e-06
152,152,153,PG,NYSE,2019-12-31,90,193.595,55,C,0.146954,0.0
153,153,154,PG,NYSE,2019-12-31,90,56.204998,55,P,0.319669,-0.0
154,154,155,PG,NYSE,2019-12-31,90,199.84001,60,C,0.146954,0.0
155,155,156,PG,NYSE,2019-12-31,90,49.96,60,P,0.319669,-0.0
416,416,417,PG,NYSE,2019-12-30,30,124.47,0,C,0.194932,0.505237
417,417,418,PG,NYSE,2019-12-30,30,124.47,0,P,0.195739,-0.523785
418,418,419,PG,NYSE,2019-12-30,30,130.6935,5,C,0.180529,0.160949
419,419,420,PG,NYSE,2019-12-30,30,118.2465,5,P,0.223506,-0.22336
420,420,421,PG,NYSE,2019-12-30,30,136.917,10,C,0.177808,0.026641
421,421,422,PG,NYSE,2019-12-30,30,112.022995,10,P,0.262618,-0.084229
422,422,423,PG,NYSE,2019-12-30,30,143.1405,15,C,0.177808,0.002519
423,423,424,PG,NYSE,2019-12-30,30,105.79951,15,P,0.274544,-0.020334
424,424,425,PG,NYSE,2019-12-30,30,149.36401,20,C,0.172515,8.7e-05
425,425,426,PG,NYSE,2019-12-30,30,99.576004,20,P,0.265454,-0.001802
426,426,427,PG,NYSE,2019-12-30,30,155.5875,25,C,0.172515,2e-06
427,427,428,PG,NYSE,2019-12-30,30,93.3525,25,P,0.265454,-8.5e-05
428,428,429,PG,NYSE,2019-12-30,30,161.81099,30,C,0.172515,0.0
429,429,430,PG,NYSE,2019-12-30,30,87.129,30,P,0.265454,-2e-06
430,430,431,PG,NYSE,2019-12-30,30,168.0345,35,C,0.172515,0.0
431,431,432,PG,NYSE,2019-12-30,30,80.905495,35,P,0.265454,-0.0
432,432,433,PG,NYSE,2019-12-30,30,174.258,40,C,0.172515,0.0
433,433,434,PG,NYSE,2019-12-30,30,74.68201,40,P,0.265454,-0.0
434,434,435,PG,NYSE,2019-12-30,30,180.4815,45,C,0.172515,0.0
435,435,436,PG,NYSE,2019-12-30,30,68.4585,45,P,0.265454,-0.0
436,436,437,PG,NYSE,2019-12-30,30,186.705,50,C,0.172515,0.0
437,437,438,PG,NYSE,2019-12-30,30,62.235,50,P,0.265454,-0.0
438,438,439,PG,NYSE,2019-12-30,30,192.9285,55,C,0.172515,0.0
439,439,440,PG,NYSE,2019-12-30,30,56.011497,55,P,0.265454,0.0
440,440,441,PG,NYSE,2019-12-30,30,199.15201,60,C,0.172515,0.0
441,441,442,PG,NYSE,2019-12-30,30,49.788,60,P,0.265454,0.0
442,442,443,PG,NYSE,2019-12-30,60,124.47,0,C,0.180723,0.500518
443,443,444,PG,NYSE,2019-12-30,60,124.47,0,P,0.180188,-0.50684
444,444,445,PG,NYSE,2019-12-30,60,130.6935,5,C,0.163973,0.227851
445,445,446,PG,NYSE,2019-12-30,60,118.2465,5,P,0.202906,-0.266327
446,446,447,PG,NYSE,2019-12-30,60,136.917,10,C,0.156765,0.065033
447,447,448,PG,NYSE,2019-12-30,60,112.022995,10,P,0.230066,-0.126478
448,448,449,PG,NYSE,2019-12-30,60,143.1405,15,C,0.157201,0.01366
449,449,450,PG,NYSE,2019-12-30,60,105.79951,15,P,0.261189,-0.059204
450,450,451,PG,NYSE,2019-12-30,60,149.36401,20,C,0.157926,0.00211
451,451,452,PG,NYSE,2019-12-30,60,99.576004,20,P,0.293679,-0.028131
452,452,453,PG,NYSE,2019-12-30,60,155.5875,25,C,0.157926,0.000234
453,453,454,PG,NYSE,2019-12-30,60,93.3525,25,P,0.322745,-0.012496
454,454,455,PG,NYSE,2019-12-30,60,161.81099,30,C,0.157926,2e-05
455,455,456,PG,NYSE,2019-12-30,60,87.129,30,P,0.32892,-0.003271
456,456,457,PG,NYSE,2019-12-30,60,168.0345,35,C,0.157926,1e-06
457,457,458,PG,NYSE,2019-12-30,60,80.905495,35,P,0.32892,-0.000528
458,458,459,PG,NYSE,2019-12-30,60,174.258,40,C,0.157926,0.0
459,459,460,PG,NYSE,2019-12-30,60,74.68201,40,P,0.32892,-5.3e-05
460,460,461,PG,NYSE,2019-12-30,60,180.4815,45,C,0.157926,0.0
461,461,462,PG,NYSE,2019-12-30,60,68.4585,45,P,0.32892,-3e-06
462,462,463,PG,NYSE,2019-12-30,60,186.705,50,C,0.157926,0.0
463,463,464,PG,NYSE,2019-12-30,60,62.235,50,P,0.32892,-0.0
464,464,465,PG,NYSE,2019-12-30,60,192.9285,55,C,0.157926,0.0
465,465,466,PG,NYSE,2019-12-30,60,56.011497,55,P,0.32892,-0.0
466,466,467,PG,NYSE,2019-12-30,60,199.15201,60,C,0.157926,0.0
467,467,468,PG,NYSE,2019-12-30,60,49.788,60,P,0.32892,-0.0
468,468,469,PG,NYSE,2019-12-30,90,124.47,0,C,0.17453,0.511832
469,469,470,PG,NYSE,2019-12-30,90,124.47,0,P,0.17123,-0.496276
470,470,471,PG,NYSE,2019-12-30,90,130.6935,5,C,0.161152,0.279142
471,471,472,PG,NYSE,2019-12-30,90,118.2465,5,P,0.19204,-0.285992
472,472,473,PG,NYSE,2019-12-30,90,136.917,10,C,0.153567,0.109931
473,473,474,PG,NYSE,2019-12-30,90,112.022995,10,P,0.215281,-0.152723
474,474,475,PG,NYSE,2019-12-30,90,143.1405,15,C,0.15443,0.035986
475,475,476,PG,NYSE,2019-12-30,90,105.79951,15,P,0.239699,-0.078431
476,476,477,PG,NYSE,2019-12-30,90,149.36401,20,C,0.158181,0.01082
477,477,478,PG,NYSE,2019-12-30,90,99.576004,20,P,0.269619,-0.042262
478,478,479,PG,NYSE,2019-12-30,90,155.5875,25,C,0.158548,0.00248
479,479,480,PG,NYSE,2019-12-30,90,93.3525,25,P,0.296099,-0.021575
480,480,481,PG,NYSE,2019-12-30,90,161.81099,30,C,0.158548,0.00047
481,481,482,PG,NYSE,2019-12-30,90,87.129,30,P,0.319605,-0.010184
482,482,483,PG,NYSE,2019-12-30,90,168.0345,35,C,0.158548,7.6e-05
483,483,484,PG,NYSE,2019-12-30,90,80.905495,35,P,0.324032,-0.002975
484,484,485,PG,NYSE,2019-12-30,90,174.258,40,C,0.158548,1.1e-05
485,485,486,PG,NYSE,2019-12-30,90,74.68201,40,P,0.324032,-0.000581
486,486,487,PG,NYSE,2019-12-30,90,180.4815,45,C,0.158548,1e-06
487,487,488,PG,NYSE,2019-12-30,90,68.4585,45,P,0.324032,-7.6e-05
488,488,489,PG,NYSE,2019-12-30,90,186.705,50,C,0.158548,0.0
489,489,490,PG,NYSE,2019-12-30,90,62.235,50,P,0.324032,-6e-06
490,490,491,PG,NYSE,2019-12-30,90,192.9285,55,C,0.158548,0.0
491,491,492,PG,NYSE,2019-12-30,90,56.011497,55,P,0.324032,-0.0
492,492,493,PG,NYSE,2019-12-30,90,199.15201,60,C,0.158548,0.0
493,493,494,PG,NYSE,2019-12-30,90,49.788,60,P,0.324032,-0.0
754,754,755,PG,NYSE,2019-12-27,30,126.09,0,C,0.174354,0.510429
755,755,756,PG,NYSE,2019-12-27,30,126.09,0,P,0.196476,-0.522704
756,756,757,PG,NYSE,2019-12-27,30,132.39449,5,C,0.177237,0.159434
757,757,758,PG,NYSE,2019-12-27,30,119.78549,5,P,0.223627,-0.223072
758,758,759,PG,NYSE,2019-12-27,30,138.699,10,C,0.176093,0.02557
759,759,760,PG,NYSE,2019-12-27,30,113.480995,10,P,0.252561,-0.076328
760,760,761,PG,NYSE,2019-12-27,30,145.0035,15,C,0.157419,0.000756
761,761,762,PG,NYSE,2019-12-27,30,107.1765,15,P,0.260515,-0.015616
762,762,763,PG,NYSE,2019-12-27,30,151.308,20,C,0.157419,1.9e-05
763,763,764,PG,NYSE,2019-12-27,30,100.872,20,P,0.260515,-0.001509
764,764,765,PG,NYSE,2019-12-27,30,157.61249,25,C,0.157419,0.0
765,765,766,PG,NYSE,2019-12-27,30,94.5675,25,P,0.258384,-5.6e-05
766,766,767,PG,NYSE,2019-12-27,30,163.91699,30,C,0.157419,0.0
767,767,768,PG,NYSE,2019-12-27,30,88.26299,30,P,0.258384,-1e-06
768,768,769,PG,NYSE,2019-12-27,30,170.2215,35,C,0.157419,0.0
769,769,770,PG,NYSE,2019-12-27,30,81.958496,35,P,0.258384,-0.0
770,770,771,PG,NYSE,2019-12-27,30,176.52599,40,C,0.157419,0.0
771,771,772,PG,NYSE,2019-12-27,30,75.654,40,P,0.258384,-0.0
772,772,773,PG,NYSE,2019-12-27,30,182.8305,45,C,0.157419,0.0
773,773,774,PG,NYSE,2019-12-27,30,69.3495,45,P,0.258384,-0.0
774,774,775,PG,NYSE,2019-12-27,30,189.135,50,C,0.157419,0.0
775,775,776,PG,NYSE,2019-12-27,30,63.045,50,P,0.258384,-0.0
776,776,777,PG,NYSE,2019-12-27,30,195.43948,55,C,0.157419,0.0
777,777,778,PG,NYSE,2019-12-27,30,56.740498,55,P,0.258384,0.0
778,778,779,PG,NYSE,2019-12-27,30,201.744,60,C,0.157419,0.0
779,779,780,PG,NYSE,2019-12-27,30,50.435997,60,P,0.258384,0.0
780,780,781,PG,NYSE,2019-12-27,60,126.09,0,C,0.174999,0.501927
781,781,782,PG,NYSE,2019-12-27,60,126.09,0,P,0.175765,-0.507287
782,782,783,PG,NYSE,2019-12-27,60,132.39449,5,C,0.160476,0.223081
783,783,784,PG,NYSE,2019-12-27,60,119.78549,5,P,0.197978,-0.261537
784,784,785,PG,NYSE,2019-12-27,60,138.699,10,C,0.152344,0.059591
785,785,786,PG,NYSE,2019-12-27,60,113.480995,10,P,0.226232,-0.122535
786,786,787,PG,NYSE,2019-12-27,60,145.0035,15,C,0.15139,0.010934
787,787,788,PG,NYSE,2019-12-27,60,107.1765,15,P,0.258847,-0.057749
788,788,789,PG,NYSE,2019-12-27,60,151.308,20,C,0.15139,0.001413
789,789,790,PG,NYSE,2019-12-27,60,100.872,20,P,0.292188,-0.027502
790,790,791,PG,NYSE,2019-12-27,60,157.61249,25,C,0.15139,0.000131
791,791,792,PG,NYSE,2019-12-27,60,94.5675,25,P,0.331539,-0.0144
792,792,793,PG,NYSE,2019-12-27,60,163.91699,30,C,0.15139,9e-06
793,793,794,PG,NYSE,2019-12-27,60,88.26299,30,P,0.3356,-0.00381
794,794,795,PG,NYSE,2019-12-27,60,170.2215,35,C,0.15139,0.0
795,795,796,PG,NYSE,2019-12-27,60,81.958496,35,P,0.3356,-0.000657
796,796,797,PG,NYSE,2019-12-27,60,176.52599,40,C,0.15139,0.0
797,797,798,PG,NYSE,2019-12-27,60,75.654,40,P,0.3356,-7.2e-05
798,798,799,PG,NYSE,2019-12-27,60,182.8305,45,C,0.15139,0.0
799,799,800,PG,NYSE,2019-12-27,60,69.3495,45,P,0.3356,-4e-06
800,800,801,PG,NYSE,2019-12-27,60,189.135,50,C,0.15139,0.0
801,801,802,PG,NYSE,2019-12-27,60,63.045,50,P,0.3356,-0.0
802,802,803,PG,NYSE,2019-12-27,60,195.43948,55,C,0.15139,0.0
803,803,804,PG,NYSE,2019-12-27,60,56.740498,55,P,0.3356,-0.0
804,804,805,PG,NYSE,2019-12-27,60,201.744,60,C,0.15139,0.0
805,805,806,PG,NYSE,2019-12-27,60,50.435997,60,P,0.3356,-0.0
806,806,807,PG,NYSE,2019-12-27,90,126.09,0,C,0.170846,0.511952
807,807,808,PG,NYSE,2019-12-27,90,126.09,0,P,0.168236,-0.496357
808,808,809,PG,NYSE,2019-12-27,90,132.39449,5,C,0.156771,0.273871
809,809,810,PG,NYSE,2019-12-27,90,119.78549,5,P,0.187339,-0.281509
810,810,811,PG,NYSE,2019-12-27,90,138.699,10,C,0.148964,0.102839
811,811,812,PG,NYSE,2019-12-27,90,113.480995,10,P,0.211034,-0.148188
812,812,813,PG,NYSE,2019-12-27,90,145.0035,15,C,0.148065,0.030173
813,813,814,PG,NYSE,2019-12-27,90,107.1765,15,P,0.237437,-0.076563
814,814,815,PG,NYSE,2019-12-27,90,151.308,20,C,0.148065,0.007003
815,815,816,PG,NYSE,2019-12-27,90,100.872,20,P,0.268531,-0.041606
816,816,817,PG,NYSE,2019-12-27,90,157.61249,25,C,0.148065,0.001296
817,817,818,PG,NYSE,2019-12-27,90,94.5675,25,P,0.295944,-0.021483
818,818,819,PG,NYSE,2019-12-27,90,163.91699,30,C,0.148065,0.000196
819,819,820,PG,NYSE,2019-12-27,90,88.26299,30,P,0.321629,-0.010538
820,820,821,PG,NYSE,2019-12-27,90,170.2215,35,C,0.148065,2.5e-05
821,821,822,PG,NYSE,2019-12-27,90,81.958496,35,P,0.326005,-0.003113
822,822,823,PG,NYSE,2019-12-27,90,176.52599,40,C,0.148065,3e-06
823,823,824,PG,NYSE,2019-12-27,90,75.654,40,P,0.326005,-0.000619
824,824,825,PG,NYSE,2019-12-27,90,182.8305,45,C,0.148065,0.0
825,825,826,PG,NYSE,2019-12-27,90,69.3495,45,P,0.326005,-8.2e-05
826,826,827,PG,NYSE,2019-12-27,90,189.135,50,C,0.148065,0.0
827,827,828,PG,NYSE,2019-12-27,90,63.045,50,P,0.326005,-7e-06
828,828,829,PG,NYSE,2019-12-27,90,195.43948,55,C,0.148065,0.0
829,829,830,PG,NYSE,2019-12-27,90,56.740498,55,P,0.326005,-0.0
830,830,831,PG,NYSE,2019-12-27,90,201.744,60,C,0.148065,0.0
831,831,832,PG,NYSE,2019-12-27,90,50.435997,60,P,0.326005,-0.0
1092,1092,1093,PG,NYSE,2019-12-26,30,125.22,0,C,0.181415,0.512321
1093,1093,1094,PG,NYSE,2019-12-26,30,125.22,0,P,0.19339,-0.523561
1094,1094,1095,PG,NYSE,2019-12-26,30,131.481,5,C,0.176876,0.160375
1095,1095,1096,PG,NYSE,2019-12-26,30,118.959,5,P,0.192731,-0.191182
1096,1096,1097,PG,NYSE,2019-12-26,30,137.742,10,C,0.176576,0.025849
1097,1097,1098,PG,NYSE,2019-12-26,30,112.698,10,P,0.19947,-0.036493
1098,1098,1099,PG,NYSE,2019-12-26,30,144.003,15,C,0.176576,0.002373
1099,1099,1100,PG,NYSE,2019-12-26,30,106.437004,15,P,0.203189,-0.00305
1100,1100,1101,PG,NYSE,2019-12-26,30,150.264,20,C,0.152439,1.1e-05
1101,1101,1102,PG,NYSE,2019-12-26,30,100.176,20,P,0.203189,-7.7e-05
1102,1102,1103,PG,NYSE,2019-12-26,30,156.525,25,C,0.152439,0.0
1103,1103,1104,PG,NYSE,2019-12-26,30,93.915,25,P,0.260108,-6.3e-05
1104,1104,1105,PG,NYSE,2019-12-26,30,162.786,30,C,0.152439,0.0
1105,1105,1106,PG,NYSE,2019-12-26,30,87.654,30,P,0.260108,-1e-06
1106,1106,1107,PG,NYSE,2019-12-26,30,169.047,35,C,0.152439,0.0
1107,1107,1108,PG,NYSE,2019-12-26,30,81.393,35,P,0.260108,-0.0
1108,1108,1109,PG,NYSE,2019-12-26,30,175.308,40,C,0.152439,0.0
1109,1109,1110,PG,NYSE,2019-12-26,30,75.132,40,P,0.260108,-0.0
1110,1110,1111,PG,NYSE,2019-12-26,30,181.569,45,C,0.152439,0.0
1111,1111,1112,PG,NYSE,2019-12-26,30,68.871,45,P,0.260108,-0.0
1112,1112,1113,PG,NYSE,2019-12-26,30,187.83,50,C,0.152439,0.0
1113,1113,1114,PG,NYSE,2019-12-26,30,62.61,50,P,0.260108,-0.0
1114,1114,1115,PG,NYSE,2019-12-26,30,194.091,55,C,0.152439,0.0
1115,1115,1116,PG,NYSE,2019-12-26,30,56.349,55,P,0.260108,0.0
1116,1116,1117,PG,NYSE,2019-12-26,30,200.352,60,C,0.152439,0.0
1117,1117,1118,PG,NYSE,2019-12-26,30,50.087997,60,P,0.260108,0.0
1118,1118,1119,PG,NYSE,2019-12-26,60,125.22,0,C,0.172538,0.502084
1119,1119,1120,PG,NYSE,2019-12-26,60,125.22,0,P,0.171304,-0.508486
1120,1120,1121,PG,NYSE,2019-12-26,60,131.481,5,C,0.157434,0.218213
1121,1121,1122,PG,NYSE,2019-12-26,60,118.959,5,P,0.194726,-0.258638
1122,1122,1123,PG,NYSE,2019-12-26,60,137.742,10,C,0.151958,0.059027
1123,1123,1124,PG,NYSE,2019-12-26,60,112.698,10,P,0.223128,-0.119499
1124,1124,1125,PG,NYSE,2019-12-26,60,144.003,15,C,0.151502,0.010966
1125,1125,1126,PG,NYSE,2019-12-26,60,106.437004,15,P,0.255512,-0.05561
1126,1126,1127,PG,NYSE,2019-12-26,60,150.264,20,C,0.151502,0.001421
1127,1127,1128,PG,NYSE,2019-12-26,60,100.176,20,P,0.286445,-0.025314
1128,1128,1129,PG,NYSE,2019-12-26,60,156.525,25,C,0.151502,0.000132
1129,1129,1130,PG,NYSE,2019-12-26,60,93.915,25,P,0.319274,-0.011762
1130,1130,1131,PG,NYSE,2019-12-26,60,162.786,30,C,0.151502,9e-06
1131,1131,1132,PG,NYSE,2019-12-26,60,87.654,30,P,0.322004,-0.002758
1132,1132,1133,PG,NYSE,2019-12-26,60,169.047,35,C,0.151502,0.0
1133,1133,1134,PG,NYSE,2019-12-26,60,81.393,35,P,0.322004,-0.000415
1134,1134,1135,PG,NYSE,2019-12-26,60,175.308,40,C,0.151502,0.0
1135,1135,1136,PG,NYSE,2019-12-26,60,75.132,40,P,0.322004,-3.8e-05
1136,1136,1137,PG,NYSE,2019-12-26,60,181.569,45,C,0.151502,0.0
1137,1137,1138,PG,NYSE,2019-12-26,60,68.871,45,P,0.322004,-2e-06
1138,1138,1139,PG,NYSE,2019-12-26,60,187.83,50,C,0.151502,0.0
1139,1139,1140,PG,NYSE,2019-12-26,60,62.61,50,P,0.322004,-0.0
1140,1140,1141,PG,NYSE,2019-12-26,60,194.091,55,C,0.151502,0.0
1141,1141,1142,PG,NYSE,2019-12-26,60,56.349,55,P,0.322004,-0.0
1142,1142,1143,PG,NYSE,2019-12-26,60,200.352,60,C,0.151502,0.0
1143,1143,1144,PG,NYSE,2019-12-26,60,50.087997,60,P,0.322004,-0.0
1144,1144,1145,PG,NYSE,2019-12-26,90,125.22,0,C,0.168211,0.511455
1145,1145,1146,PG,NYSE,2019-12-26,90,125.22,0,P,0.165397,-0.49711
1146,1146,1147,PG,NYSE,2019-12-26,90,131.481,5,C,0.154773,0.270784
1147,1147,1148,PG,NYSE,2019-12-26,90,118.959,5,P,0.183552,-0.278209
1148,1148,1149,PG,NYSE,2019-12-26,90,137.742,10,C,0.147013,0.099595
1149,1149,1150,PG,NYSE,2019-12-26,90,112.698,10,P,0.208566,-0.145708
1150,1150,1151,PG,NYSE,2019-12-26,90,144.003,15,C,0.144587,0.027068
1151,1151,1152,PG,NYSE,2019-12-26,90,106.437004,15,P,0.235778,-0.075324
1152,1152,1153,PG,NYSE,2019-12-26,90,150.264,20,C,0.144587,0.005892
1153,1153,1154,PG,NYSE,2019-12-26,90,100.176,20,P,0.259064,-0.036683
1154,1154,1155,PG,NYSE,2019-12-26,90,156.525,25,C,0.144587,0.001011
1155,1155,1156,PG,NYSE,2019-12-26,90,93.915,25,P,0.283879,-0.017705
1156,1156,1157,PG,NYSE,2019-12-26,90,162.786,30,C,0.144587,0.00014
1157,1157,1158,PG,NYSE,2019-12-26,90,87.654,30,P,0.299221,-0.006802
1158,1158,1159,PG,NYSE,2019-12-26,90,169.047,35,C,0.144587,1.6e-05
1159,1159,1160,PG,NYSE,2019-12-26,90,81.393,35,P,0.299221,-0.001507
1160,1160,1161,PG,NYSE,2019-12-26,90,175.308,40,C,0.144587,2e-06
1161,1161,1162,PG,NYSE,2019-12-26,90,75.132,40,P,0.299221,-0.000228
1162,1162,1163,PG,NYSE,2019-12-26,90,181.569,45,C,0.144587,0.0
1163,1163,1164,PG,NYSE,2019-12-26,90,68.871,45,P,0.299221,-2.2e-05
1164,1164,1165,PG,NYSE,2019-12-26,90,187.83,50,C,0.144587,0.0
1165,1165,1166,PG,NYSE,2019-12-26,90,62.61,50,P,0.299221,-1e-06
1166,1166,1167,PG,NYSE,2019-12-26,90,194.091,55,C,0.144587,0.0
1167,1167,1168,PG,NYSE,2019-12-26,90,56.349,55,P,0.299221,-0.0
1168,1168,1169,PG,NYSE,2019-12-26,90,200.352,60,C,0.144587,0.0
1169,1169,1170,PG,NYSE,2019-12-26,90,50.087997,60,P,0.299221,-0.0
1430,1430,1431,PG,NYSE,2019-12-24,30,125.22,0,C,0.167062,0.515042
1431,1431,1432,PG,NYSE,2019-12-24,30,125.22,0,P,0.192263,-0.523557
1432,1432,1433,PG,NYSE,2019-12-24,30,131.481,5,C,0.166616,0.147659
1433,1433,1434,PG,NYSE,2019-12-24,30,118.959,5,P,0.209436,-0.209528
1434,1434,1435,PG,NYSE,2019-12-24,30,137.742,10,C,0.165635,0.019098
1435,1435,1436,PG,NYSE,2019-12-24,30,112.698,10,P,0.248617,-0.073384
1436,1436,1437,PG,NYSE,2019-12-24,30,144.003,15,C,0.165635,0.00129
1437,1437,1438,PG,NYSE,2019-12-24,30,106.437004,15,P,0.253076,-0.013396
1438,1438,1439,PG,NYSE,2019-12-24,30,150.264,20,C,0.142597,3e-06
1439,1439,1440,PG,NYSE,2019-12-24,30,100.176,20,P,0.253076,-0.001144
1440,1440,1441,PG,NYSE,2019-12-24,30,156.525,25,C,0.142597,0.0
1441,1441,1442,PG,NYSE,2019-12-24,30,93.915,25,P,0.228543,-7e-06
1442,1442,1443,PG,NYSE,2019-12-24,30,162.786,30,C,0.142597,0.0
1443,1443,1444,PG,NYSE,2019-12-24,30,87.654,30,P,0.228543,-0.0
1444,1444,1445,PG,NYSE,2019-12-24,30,169.047,35,C,0.142597,0.0
1445,1445,1446,PG,NYSE,2019-12-24,30,81.393,35,P,0.228543,-0.0
