,Unnamed: 0,record_no,symbol,exchange,date,period,strike,out-of-the-money %,Call/Put,IV,delta
78,78,79,KO,NYSE,2019-12-31,30,55.35,0,C,0.120403,0.52401
79,79,80,KO,NYSE,2019-12-31,30,55.35,0,P,0.120812,-0.480863
80,80,81,KO,NYSE,2019-12-31,30,58.117496,5,C,0.114167,0.076504
81,81,82,KO,NYSE,2019-12-31,30,52.582497,5,P,0.152225,-0.109229
82,82,83,KO,NYSE,2019-12-31,30,60.885,10,C,0.114167,0.002184
83,83,84,KO,NYSE,2019-12-31,30,49.815,10,P,0.176019,-0.016077
84,84,85,KO,NYSE,2019-12-31,30,63.652496,15,C,0.114346,1.3e-05
85,85,86,KO,NYSE,2019-12-31,30,47.0475,15,P,0.176019,-0.000528
86,86,87,KO,NYSE,2019-12-31,30,66.42,20,C,0.114346,0.0
87,87,88,KO,NYSE,2019-12-31,30,44.28,20,P,0.179345,-6e-06
88,88,89,KO,NYSE,2019-12-31,30,69.1875,25,C,0.114346,0.0
89,89,90,KO,NYSE,2019-12-31,30,41.512497,25,P,0.179345,-0.0
90,90,91,KO,NYSE,2019-12-31,30,71.954994,30,C,0.114346,0.0
91,91,92,KO,NYSE,2019-12-31,30,38.745,30,P,0.179345,-0.0
92,92,93,KO,NYSE,2019-12-31,30,74.722496,35,C,0.114346,0.0
93,93,94,KO,NYSE,2019-12-31,30,35.977497,35,P,0.179345,-0.0
94,94,95,KO,NYSE,2019-12-31,30,77.49,40,C,0.114346,0.0
95,95,96,KO,NYSE,2019-12-31,30,33.21,40,P,0.179345,-0.0
96,96,97,KO,NYSE,2019-12-31,30,80.2575,45,C,0.114346,0.0
97,97,98,KO,NYSE,2019-12-31,30,30.4425,45,P,0.179345,0.0
98,98,99,KO,NYSE,2019-12-31,30,83.024994,50,C,0.114346,0.0
99,99,100,KO,NYSE,2019-12-31,30,27.675,50,P,0.179345,0.0
100,100,101,KO,NYSE,2019-12-31,30,85.792496,55,C,0.114346,0.0
101,101,102,KO,NYSE,2019-12-31,30,24.9075,55,P,0.179345,0.0
102,102,103,KO,NYSE,2019-12-31,30,88.56,60,C,0.114346,0.0
103,103,104,KO,NYSE,2019-12-31,30,22.139997,60,P,0.179345,0.0
104,104,105,KO,NYSE,2019-12-31,60,55.35,0,C,0.152434,0.531749
105,105,106,KO,NYSE,2019-12-31,60,55.35,0,P,0.148943,-0.516063
106,106,107,KO,NYSE,2019-12-31,60,58.117496,5,C,0.140425,0.214472
107,107,108,KO,NYSE,2019-12-31,60,52.582497,5,P,0.170702,-0.237331
108,108,109,KO,NYSE,2019-12-31,60,60.885,10,C,0.138038,0.049048
109,109,110,KO,NYSE,2019-12-31,60,49.815,10,P,0.202047,-0.100942
110,110,111,KO,NYSE,2019-12-31,60,63.652496,15,C,0.138038,0.006734
111,111,112,KO,NYSE,2019-12-31,60,47.0475,15,P,0.238685,-0.046027
112,112,113,KO,NYSE,2019-12-31,60,66.42,20,C,0.138038,0.000551
113,113,114,KO,NYSE,2019-12-31,60,44.28,20,P,0.279818,-0.02347
114,114,115,KO,NYSE,2019-12-31,60,69.1875,25,C,0.138038,2.7e-05
115,115,116,KO,NYSE,2019-12-31,60,41.512497,25,P,0.315908,-0.011377
116,116,117,KO,NYSE,2019-12-31,60,71.954994,30,C,0.138038,1e-06
117,117,118,KO,NYSE,2019-12-31,60,38.745,30,P,0.322768,-0.002898
118,118,119,KO,NYSE,2019-12-31,60,74.722496,35,C,0.138038,0.0
119,119,120,KO,NYSE,2019-12-31,60,35.977497,35,P,0.322768,-0.000441
120,120,121,KO,NYSE,2019-12-31,60,77.49,40,C,0.138038,0.0
121,121,122,KO,NYSE,2019-12-31,60,33.21,40,P,0.322768,-4.1e-05
122,122,123,KO,NYSE,2019-12-31,60,80.2575,45,C,0.138038,0.0
123,123,124,KO,NYSE,2019-12-31,60,30.4425,45,P,0.322768,-2e-06
124,124,125,KO,NYSE,2019-12-31,60,83.024994,50,C,0.138038,0.0
125,125,126,KO,NYSE,2019-12-31,60,27.675,50,P,0.322768,-0.0
126,126,127,KO,NYSE,2019-12-31,60,85.792496,55,C,0.138038,0.0
127,127,128,KO,NYSE,2019-12-31,60,24.9075,55,P,0.322768,-0.0
128,128,129,KO,NYSE,2019-12-31,60,88.56,60,C,0.138038,0.0
129,129,130,KO,NYSE,2019-12-31,60,22.139997,60,P,0.322768,-0.0
130,130,131,KO,NYSE,2019-12-31,90,55.35,0,C,0.154281,0.524128
131,131,132,KO,NYSE,2019-12-31,90,55.35,0,P,0.147179,-0.506015
132,132,133,KO,NYSE,2019-12-31,90,58.117496,5,C,0.141366,0.250335
133,133,134,KO,NYSE,2019-12-31,90,52.582497,5,P,0.165407,-0.265218
134,134,135,KO,NYSE,2019-12-31,90,60.885,10,C,0.137355,0.081069
135,135,136,KO,NYSE,2019-12-31,90,49.815,10,P,0.189941,-0.128277
136,136,137,KO,NYSE,2019-12-31,90,63.652496,15,C,0.136243,0.019296
137,137,138,KO,NYSE,2019-12-31,90,47.0475,15,P,0.222532,-0.066335
138,138,139,KO,NYSE,2019-12-31,90,66.42,20,C,0.136205,0.003484
139,139,140,KO,NYSE,2019-12-31,90,44.28,20,P,0.255475,-0.035698
140,140,141,KO,NYSE,2019-12-31,90,69.1875,25,C,0.136205,0.00048
141,141,142,KO,NYSE,2019-12-31,90,41.512497,25,P,0.289296,-0.019831
142,142,143,KO,NYSE,2019-12-31,90,71.954994,30,C,0.136205,5.2e-05
143,143,144,KO,NYSE,2019-12-31,90,38.745,30,P,0.311878,-0.009025
144,144,145,KO,NYSE,2019-12-31,90,74.722496,35,C,0.136205,5e-06
145,145,146,KO,NYSE,2019-12-31,90,35.977497,35,P,0.321478,-0.002864
146,146,147,KO,NYSE,2019-12-31,90,77.49,40,C,0.136205,0.0
147,147,148,KO,NYSE,2019-12-31,90,33.21,40,P,0.325044,-0.000618
148,148,149,KO,NYSE,2019-12-31,90,80.2575,45,C,0.136205,0.0
149,149,150,KO,NYSE,2019-12-31,90,30.4425,45,P,0.325044,-8.2e-05
150,150,151,KO,NYSE,2019-12-31,90,83.024994,50,C,0.136205,0.0
151,151,152,KO,NYSE,2019-12-31,90,27.675,50,P,0.325044,-7e-06
152,152,153,KO,NYSE,2019-12-31,90,85.792496,55,C,0.136205,0.0
153,153,154,KO,NYSE,2019-12-31,90,24.9075,55,P,0.325044,-0.0
154,154,155,KO,NYSE,2019-12-31,90,88.56,60,C,0.136205,0.0
155,155,156,KO,NYSE,2019-12-31,90,22.139997,60,P,0.325044,-0.0
416,416,417,KO,NYSE,2019-12-30,30,55.27,0,C,0.122539,0.524008
417,417,418,KO,NYSE,2019-12-30,30,55.27,0,P,0.120614,-0.480741
418,418,419,KO,NYSE,2019-12-30,30,58.033497,5,C,0.116586,0.081028
419,419,420,KO,NYSE,2019-12-30,30,52.5065,5,P,0.15318,-0.110593
420,420,421,KO,NYSE,2019-12-30,30,60.797,10,C,0.118141,0.002954
421,421,422,KO,NYSE,2019-12-30,30,49.743,10,P,0.18457,-0.020382
422,422,423,KO,NYSE,2019-12-30,30,63.5605,15,C,0.119858,3.1e-05
423,423,424,KO,NYSE,2019-12-30,30,46.9795,15,P,0.18457,-0.000886
424,424,425,KO,NYSE,2019-12-30,30,66.324005,20,C,0.119858,0.0
425,425,426,KO,NYSE,2019-12-30,30,44.216,20,P,0.187706,-1.3e-05
426,426,427,KO,NYSE,2019-12-30,30,69.0875,25,C,0.119858,0.0
427,427,428,KO,NYSE,2019-12-30,30,41.4525,25,P,0.187706,-0.0
428,428,429,KO,NYSE,2019-12-30,30,71.851,30,C,0.119858,0.0
429,429,430,KO,NYSE,2019-12-30,30,38.689,30,P,0.187706,-0.0
430,430,431,KO,NYSE,2019-12-30,30,74.6145,35,C,0.119858,0.0
431,431,432,KO,NYSE,2019-12-30,30,35.9255,35,P,0.187706,-0.0
432,432,433,KO,NYSE,2019-12-30,30,77.378,40,C,0.119858,0.0
433,433,434,KO,NYSE,2019-12-30,30,33.162003,40,P,0.187706,-0.0
434,434,435,KO,NYSE,2019-12-30,30,80.1415,45,C,0.119858,0.0
435,435,436,KO,NYSE,2019-12-30,30,30.3985,45,P,0.187706,0.0
436,436,437,KO,NYSE,2019-12-30,30,82.905,50,C,0.119858,0.0
437,437,438,KO,NYSE,2019-12-30,30,27.635,50,P,0.187706,0.0
438,438,439,KO,NYSE,2019-12-30,30,85.668495,55,C,0.119858,0.0
439,439,440,KO,NYSE,2019-12-30,30,24.8715,55,P,0.187706,0.0
440,440,441,KO,NYSE,2019-12-30,30,88.432,60,C,0.119858,0.0
441,441,442,KO,NYSE,2019-12-30,30,22.108,60,P,0.187706,0.0
442,442,443,KO,NYSE,2019-12-30,60,55.27,0,C,0.152001,0.532178
443,443,444,KO,NYSE,2019-12-30,60,55.27,0,P,0.147701,-0.473737
444,444,445,KO,NYSE,2019-12-30,60,58.033497,5,C,0.139775,0.218194
445,445,446,KO,NYSE,2019-12-30,60,52.5065,5,P,0.16929,-0.205645
446,446,447,KO,NYSE,2019-12-30,60,60.797,10,C,0.140286,0.055562
447,447,448,KO,NYSE,2019-12-30,60,49.743,10,P,0.200053,-0.084101
448,448,449,KO,NYSE,2019-12-30,60,63.5605,15,C,0.147704,0.012145
449,449,450,KO,NYSE,2019-12-30,60,46.9795,15,P,0.235794,-0.037541
450,450,451,KO,NYSE,2019-12-30,60,66.324005,20,C,0.147704,0.001522
451,451,452,KO,NYSE,2019-12-30,60,44.216,20,P,0.253301,-0.012095
452,452,453,KO,NYSE,2019-12-30,60,69.0875,25,C,0.147704,0.000134
453,453,454,KO,NYSE,2019-12-30,60,41.4525,25,P,0.253301,-0.001972
454,454,455,KO,NYSE,2019-12-30,60,71.851,30,C,0.147704,9e-06
455,455,456,KO,NYSE,2019-12-30,60,38.689,30,P,0.253301,-0.000189
456,456,457,KO,NYSE,2019-12-30,60,74.6145,35,C,0.147704,0.0
457,457,458,KO,NYSE,2019-12-30,60,35.9255,35,P,0.253301,-1e-05
458,458,459,KO,NYSE,2019-12-30,60,77.378,40,C,0.147704,0.0
459,459,460,KO,NYSE,2019-12-30,60,33.162003,40,P,0.253301,-0.0
460,460,461,KO,NYSE,2019-12-30,60,80.1415,45,C,0.147704,0.0
461,461,462,KO,NYSE,2019-12-30,60,30.3985,45,P,0.253301,-0.0
462,462,463,KO,NYSE,2019-12-30,60,82.905,50,C,0.147704,0.0
463,463,464,KO,NYSE,2019-12-30,60,27.635,50,P,0.253301,-0.0
464,464,465,KO,NYSE,2019-12-30,60,85.668495,55,C,0.147704,0.0
465,465,466,KO,NYSE,2019-12-30,60,24.8715,55,P,0.253301,-0.0
466,466,467,KO,NYSE,2019-12-30,60,88.432,60,C,0.147704,0.0
467,467,468,KO,NYSE,2019-12-30,60,22.108,60,P,0.253301,-0.0
468,468,469,KO,NYSE,2019-12-30,90,55.27,0,C,0.151926,0.525442
469,469,470,KO,NYSE,2019-12-30,90,55.27,0,P,0.146288,-0.505739
470,470,471,KO,NYSE,2019-12-30,90,58.033497,5,C,0.140197,0.249233
471,471,472,KO,NYSE,2019-12-30,90,52.5065,5,P,0.164189,-0.2636
472,472,473,KO,NYSE,2019-12-30,90,60.797,10,C,0.135665,0.078751
473,473,474,KO,NYSE,2019-12-30,90,49.743,10,P,0.188087,-0.125989
474,474,475,KO,NYSE,2019-12-30,90,63.5605,15,C,0.135527,0.018826
475,475,476,KO,NYSE,2019-12-30,90,46.9795,15,P,0.218088,-0.062669
476,476,477,KO,NYSE,2019-12-30,90,66.324005,20,C,0.135527,0.003354
477,477,478,KO,NYSE,2019-12-30,90,44.216,20,P,0.241524,-0.028676
478,478,479,KO,NYSE,2019-12-30,90,69.0875,25,C,0.135527,0.000454
479,479,480,KO,NYSE,2019-12-30,90,41.4525,25,P,0.24868,-0.008844
480,480,481,KO,NYSE,2019-12-30,90,71.851,30,C,0.135527,4.8e-05
481,481,482,KO,NYSE,2019-12-30,90,38.689,30,P,0.257955,-0.002328
482,482,483,KO,NYSE,2019-12-30,90,74.6145,35,C,0.135527,4e-06
483,483,484,KO,NYSE,2019-12-30,90,35.9255,35,P,0.269819,-0.000549
484,484,485,KO,NYSE,2019-12-30,90,77.378,40,C,0.135527,0.0
485,485,486,KO,NYSE,2019-12-30,90,33.162003,40,P,0.274004,-7.1e-05
486,486,487,KO,NYSE,2019-12-30,90,80.1415,45,C,0.135527,0.0
487,487,488,KO,NYSE,2019-12-30,90,30.3985,45,P,0.274004,-4e-06
488,488,489,KO,NYSE,2019-12-30,90,82.905,50,C,0.135527,0.0
489,489,490,KO,NYSE,2019-12-30,90,27.635,50,P,0.274004,-0.0
490,490,491,KO,NYSE,2019-12-30,90,85.668495,55,C,0.135527,0.0
491,491,492,KO,NYSE,2019-12-30,90,24.8715,55,P,0.274004,-0.0
492,492,493,KO,NYSE,2019-12-30,90,88.432,60,C,0.135527,0.0
493,493,494,KO,NYSE,2019-12-30,90,22.108,60,P,0.274004,-0.0
754,754,755,KO,NYSE,2019-12-27,30,55.35,0,C,0.12438,0.523912
755,755,756,KO,NYSE,2019-12-27,30,55.35,0,P,0.12177,-0.480749
756,756,757,KO,NYSE,2019-12-27,30,58.117496,5,C,0.116841,0.08152
757,757,758,KO,NYSE,2019-12-27,30,52.582497,5,P,0.153147,-0.110525
758,758,759,KO,NYSE,2019-12-27,30,60.885,10,C,0.119058,0.003155
759,759,760,KO,NYSE,2019-12-27,30,49.815,10,P,0.184134,-0.020147
760,760,761,KO,NYSE,2019-12-27,30,63.652496,15,C,0.120268,3.3e-05
761,761,762,KO,NYSE,2019-12-27,30,47.0475,15,P,0.184134,-0.000864
762,762,763,KO,NYSE,2019-12-27,30,66.42,20,C,0.120268,0.0
763,763,764,KO,NYSE,2019-12-27,30,44.28,20,P,0.194898,-2.6e-05
764,764,765,KO,NYSE,2019-12-27,30,69.1875,25,C,0.120268,0.0
765,765,766,KO,NYSE,2019-12-27,30,41.512497,25,P,0.194898,-0.0
766,766,767,KO,NYSE,2019-12-27,30,71.954994,30,C,0.120268,0.0
767,767,768,KO,NYSE,2019-12-27,30,38.745,30,P,0.194898,-0.0
768,768,769,KO,NYSE,2019-12-27,30,74.722496,35,C,0.120268,0.0
769,769,770,KO,NYSE,2019-12-27,30,35.977497,35,P,0.194898,-0.0
770,770,771,KO,NYSE,2019-12-27,30,77.49,40,C,0.120268,0.0
771,771,772,KO,NYSE,2019-12-27,30,33.21,40,P,0.194898,-0.0
772,772,773,KO,NYSE,2019-12-27,30,80.2575,45,C,0.120268,0.0
773,773,774,KO,NYSE,2019-12-27,30,30.4425,45,P,0.194898,0.0
774,774,775,KO,NYSE,2019-12-27,30,83.024994,50,C,0.120268,0.0
775,775,776,KO,NYSE,2019-12-27,30,27.675,50,P,0.194898,0.0
776,776,777,KO,NYSE,2019-12-27,30,85.792496,55,C,0.120268,0.0
777,777,778,KO,NYSE,2019-12-27,30,24.9075,55,P,0.194898,0.0
778,778,779,KO,NYSE,2019-12-27,30,88.56,60,C,0.120268,0.0
779,779,780,KO,NYSE,2019-12-27,30,22.139997,60,P,0.194898,0.0
780,780,781,KO,NYSE,2019-12-27,60,55.35,0,C,0.151743,0.532232
781,781,782,KO,NYSE,2019-12-27,60,55.35,0,P,0.147926,-0.473712
782,782,783,KO,NYSE,2019-12-27,60,58.117496,5,C,0.139506,0.217753
783,783,784,KO,NYSE,2019-12-27,60,52.582497,5,P,0.169074,-0.205348
784,784,785,KO,NYSE,2019-12-27,60,60.885,10,C,0.139294,0.05427
785,785,786,KO,NYSE,2019-12-27,60,49.815,10,P,0.19876,-0.082874
786,786,787,KO,NYSE,2019-12-27,60,63.652496,15,C,0.145136,0.010916
787,787,788,KO,NYSE,2019-12-27,60,47.0475,15,P,0.236012,-0.037663
788,788,789,KO,NYSE,2019-12-27,60,66.42,20,C,0.145136,0.001278
789,789,790,KO,NYSE,2019-12-27,60,44.28,20,P,0.240997,-0.009036
790,790,791,KO,NYSE,2019-12-27,60,69.1875,25,C,0.145136,0.000104
791,791,792,KO,NYSE,2019-12-27,60,41.512497,25,P,0.240997,-0.001245
792,792,793,KO,NYSE,2019-12-27,60,71.954994,30,C,0.145136,6e-06
793,793,794,KO,NYSE,2019-12-27,60,38.745,30,P,0.240997,-9.5e-05
794,794,795,KO,NYSE,2019-12-27,60,74.722496,35,C,0.145136,0.0
795,795,796,KO,NYSE,2019-12-27,60,35.977497,35,P,0.240997,-4e-06
796,796,797,KO,NYSE,2019-12-27,60,77.49,40,C,0.145136,0.0
797,797,798,KO,NYSE,2019-12-27,60,33.21,40,P,0.240997,-0.0
798,798,799,KO,NYSE,2019-12-27,60,80.2575,45,C,0.145136,0.0
799,799,800,KO,NYSE,2019-12-27,60,30.4425,45,P,0.240997,-0.0
800,800,801,KO,NYSE,2019-12-27,60,83.024994,50,C,0.145136,0.0
801,801,802,KO,NYSE,2019-12-27,60,27.675,50,P,0.240997,-0.0
802,802,803,KO,NYSE,2019-12-27,60,85.792496,55,C,0.145136,0.0
803,803,804,KO,NYSE,2019-12-27,60,24.9075,55,P,0.240997,0.0
804,804,805,KO,NYSE,2019-12-27,60,88.56,60,C,0.145136,0.0
805,805,806,KO,NYSE,2019-12-27,60,22.139997,60,P,0.240997,-0.0
806,806,807,KO,NYSE,2019-12-27,90,55.35,0,C,0.152307,0.527598
807,807,808,KO,NYSE,2019-12-27,90,55.35,0,P,0.145475,-0.505189
808,808,809,KO,NYSE,2019-12-27,90,58.117496,5,C,0.139788,0.250651
809,809,810,KO,NYSE,2019-12-27,90,52.582497,5,P,0.162351,-0.261265
810,810,811,KO,NYSE,2019-12-27,90,60.885,10,C,0.134764,0.077909
811,811,812,KO,NYSE,2019-12-27,90,49.815,10,P,0.186391,-0.123883
812,812,813,KO,NYSE,2019-12-27,90,63.652496,15,C,0.134797,0.018332
813,813,814,KO,NYSE,2019-12-27,90,47.0475,15,P,0.216746,-0.061552
814,814,815,KO,NYSE,2019-12-27,90,66.42,20,C,0.134888,0.00323
815,815,816,KO,NYSE,2019-12-27,90,44.28,20,P,0.240503,-0.028156
816,816,817,KO,NYSE,2019-12-27,90,69.1875,25,C,0.134888,0.00043
817,817,818,KO,NYSE,2019-12-27,90,41.512497,25,P,0.24579,-0.008221
818,818,819,KO,NYSE,2019-12-27,90,71.954994,30,C,0.134888,4.5e-05
819,819,820,KO,NYSE,2019-12-27,90,38.745,30,P,0.252039,-0.001903
820,820,821,KO,NYSE,2019-12-27,90,74.722496,35,C,0.134888,4e-06
821,821,822,KO,NYSE,2019-12-27,90,35.977497,35,P,0.259424,-0.000349
822,822,823,KO,NYSE,2019-12-27,90,77.49,40,C,0.134888,0.0
823,823,824,KO,NYSE,2019-12-27,90,33.21,40,P,0.262178,-3.6e-05
824,824,825,KO,NYSE,2019-12-27,90,80.2575,45,C,0.134888,0.0
825,825,826,KO,NYSE,2019-12-27,90,30.4425,45,P,0.262178,-2e-06
826,826,827,KO,NYSE,2019-12-27,90,83.024994,50,C,0.134888,0.0
827,827,828,KO,NYSE,2019-12-27,90,27.675,50,P,0.262178,-0.0
828,828,829,KO,NYSE,2019-12-27,90,85.792496,55,C,0.134888,0.0
829,829,830,KO,NYSE,2019-12-27,90,24.9075,55,P,0.262178,-0.0
830,830,831,KO,NYSE,2019-12-27,90,88.56,60,C,0.134888,0.0
831,831,832,KO,NYSE,2019-12-27,90,22.139997,60,P,0.262178,-0.0
1092,1092,1093,KO,NYSE,2019-12-26,30,55.02,0,C,0.119699,0.524301
1093,1093,1094,KO,NYSE,2019-12-26,30,55.02,0,P,0.120756,-0.480713
1094,1094,1095,KO,NYSE,2019-12-26,30,57.770996,5,C,0.113184,0.074782
1095,1095,1096,KO,NYSE,2019-12-26,30,52.269,5,P,0.15025,-0.106152
1096,1096,1097,KO,NYSE,2019-12-26,30,60.522003,10,C,0.115076,0.00235
1097,1097,1098,KO,NYSE,2019-12-26,30,49.517998,10,P,0.174458,-0.015324
1098,1098,1099,KO,NYSE,2019-12-26,30,63.273,15,C,0.117811,2.3e-05
1099,1099,1100,KO,NYSE,2019-12-26,30,46.767002,15,P,0.174458,-0.000476
1100,1100,1101,KO,NYSE,2019-12-26,30,66.024,20,C,0.117811,0.0
1101,1101,1102,KO,NYSE,2019-12-26,30,44.016003,20,P,0.186814,-1.2e-05
1102,1102,1103,KO,NYSE,2019-12-26,30,68.775,25,C,0.117811,0.0
1103,1103,1104,KO,NYSE,2019-12-26,30,41.265,25,P,0.186814,-0.0
1104,1104,1105,KO,NYSE,2019-12-26,30,71.526,30,C,0.117811,0.0
1105,1105,1106,KO,NYSE,2019-12-26,30,38.514,30,P,0.186814,-0.0
1106,1106,1107,KO,NYSE,2019-12-26,30,74.277,35,C,0.117811,0.0
1107,1107,1108,KO,NYSE,2019-12-26,30,35.763,35,P,0.186814,-0.0
1108,1108,1109,KO,NYSE,2019-12-26,30,77.028,40,C,0.117811,0.0
1109,1109,1110,KO,NYSE,2019-12-26,30,33.012,40,P,0.186814,-0.0
1110,1110,1111,KO,NYSE,2019-12-26,30,79.77901,45,C,0.117811,0.0
1111,1111,1112,KO,NYSE,2019-12-26,30,30.261002,45,P,0.186814,0.0
1112,1112,1113,KO,NYSE,2019-12-26,30,82.53,50,C,0.117811,0.0
1113,1113,1114,KO,NYSE,2019-12-26,30,27.51,50,P,0.186814,0.0
1114,1114,1115,KO,NYSE,2019-12-26,30,85.281,55,C,0.117811,0.0
1115,1115,1116,KO,NYSE,2019-12-26,30,24.758999,55,P,0.186814,0.0
1116,1116,1117,KO,NYSE,2019-12-26,30,88.032005,60,C,0.117811,0.0
1117,1117,1118,KO,NYSE,2019-12-26,30,22.008,60,P,0.186814,0.0
1118,1118,1119,KO,NYSE,2019-12-26,60,55.02,0,C,0.147954,0.532437
1119,1119,1120,KO,NYSE,2019-12-26,60,55.02,0,P,0.146474,-0.4737
1120,1120,1121,KO,NYSE,2019-12-26,60,57.770996,5,C,0.136996,0.213272
1121,1121,1122,KO,NYSE,2019-12-26,60,52.269,5,P,0.167965,-0.20393
1122,1122,1123,KO,NYSE,2019-12-26,60,60.522003,10,C,0.135994,0.049975
1123,1123,1124,KO,NYSE,2019-12-26,60,49.517998,10,P,0.196488,-0.080525
1124,1124,1125,KO,NYSE,2019-12-26,60,63.273,15,C,0.135994,0.007117
1125,1125,1126,KO,NYSE,2019-12-26,60,46.767002,15,P,0.23379,-0.036369
1126,1126,1127,KO,NYSE,2019-12-26,60,66.024,20,C,0.135994,0.000634
1127,1127,1128,KO,NYSE,2019-12-26,60,44.016003,20,P,0.274508,-0.018386
1128,1128,1129,KO,NYSE,2019-12-26,60,68.775,25,C,0.135994,3.7e-05
1129,1129,1130,KO,NYSE,2019-12-26,60,41.265,25,P,0.304136,-0.007767
1130,1130,1131,KO,NYSE,2019-12-26,60,71.526,30,C,0.135994,1e-06
1131,1131,1132,KO,NYSE,2019-12-26,60,38.514,30,P,0.306564,-0.001555
1132,1132,1133,KO,NYSE,2019-12-26,60,74.277,35,C,0.135994,0.0
1133,1133,1134,KO,NYSE,2019-12-26,60,35.763,35,P,0.306564,-0.000191
1134,1134,1135,KO,NYSE,2019-12-26,60,77.028,40,C,0.135994,0.0
1135,1135,1136,KO,NYSE,2019-12-26,60,33.012,40,P,0.306564,-1.4e-05
1136,1136,1137,KO,NYSE,2019-12-26,60,79.77901,45,C,0.135994,0.0
1137,1137,1138,KO,NYSE,2019-12-26,60,30.261002,45,P,0.306564,-0.0
1138,1138,1139,KO,NYSE,2019-12-26,60,82.53,50,C,0.135994,0.0
1139,1139,1140,KO,NYSE,2019-12-26,60,27.51,50,P,0.306564,-0.0
1140,1140,1141,KO,NYSE,2019-12-26,60,85.281,55,C,0.135994,0.0
1141,1141,1142,KO,NYSE,2019-12-26,60,24.758999,55,P,0.306564,-0.0
1142,1142,1143,KO,NYSE,2019-12-26,60,88.032005,60,C,0.135994,0.0
1143,1143,1144,KO,NYSE,2019-12-26,60,22.008,60,P,0.306564,-0.0
1144,1144,1145,KO,NYSE,2019-12-26,90,55.02,0,C,0.150628,0.528218
1145,1145,1146,KO,NYSE,2019-12-26,90,55.02,0,P,0.145539,-0.505255
1146,1146,1147,KO,NYSE,2019-12-26,90,57.770996,5,C,0.1388,0.249433
1147,1147,1148,KO,NYSE,2019-12-26,90,52.269,5,P,0.162982,-0.262108
1148,1148,1149,KO,NYSE,2019-12-26,90,60.522003,10,C,0.133952,0.076712
1149,1149,1150,KO,NYSE,2019-12-26,90,49.517998,10,P,0.186403,-0.123986
1150,1150,1151,KO,NYSE,2019-12-26,90,63.273,15,C,0.133596,0.017449
1151,1151,1152,KO,NYSE,2019-12-26,90,46.767002,15,P,0.214743,-0.059996
1152,1152,1153,KO,NYSE,2019-12-26,90,66.024,20,C,0.133596,0.00297
1153,1153,1154,KO,NYSE,2019-12-26,90,44.016003,20,P,0.245527,-0.030626
1154,1154,1155,KO,NYSE,2019-12-26,90,68.775,25,C,0.133596,0.000381
1155,1155,1156,KO,NYSE,2019-12-26,90,41.265,25,P,0.28069,-0.017147
1156,1156,1157,KO,NYSE,2019-12-26,90,71.526,30,C,0.133596,3.8e-05
1157,1157,1158,KO,NYSE,2019-12-26,90,38.514,30,P,0.299795,-0.007057
1158,1158,1159,KO,NYSE,2019-12-26,90,74.277,35,C,0.133596,3e-06
1159,1159,1160,KO,NYSE,2019-12-26,90,35.763,35,P,0.305734,-0.001879
1160,1160,1161,KO,NYSE,2019-12-26,90,77.028,40,C,0.133596,0.0
1161,1161,1162,KO,NYSE,2019-12-26,90,33.012,40,P,0.307495,-0.000329
1162,1162,1163,KO,NYSE,2019-12-26,90,79.77901,45,C,0.133596,0.0
1163,1163,1164,KO,NYSE,2019-12-26,90,30.261002,45,P,0.307495,-3.5e-05
1164,1164,1165,KO,NYSE,2019-12-26,90,82.53,50,C,0.133596,0.0
1165,1165,1166,KO,NYSE,2019-12-26,90,27.51,50,P,0.307495,-2e-06
1166,1166,1167,KO,NYSE,2019-12-26,90,85.281,55,C,0.133596,0.0
1167,1167,1168,KO,NYSE,2019-12-26,90,24.758999,55,P,0.307495,-0.0
1168,1168,1169,KO,NYSE,2019-12-26,90,88.032005,60,C,0.133596,0.0
1169,1169,1170,KO,NYSE,2019-12-26,90,22.008,60,P,0.307495,-0.0
1430,1430,1431,KO,NYSE,2019-12-24,30,54.71,0,C,0.122719,0.523924
1431,1431,1432,KO,NYSE,2019-12-24,30,54.71,0,P,0.116974,-0.480645
1432,1432,1433,KO,NYSE,2019-12-24,30,57.445496,5,C,0.116494,0.080832
1433,1433,1434,KO,NYSE,2019-12-24,30,51.9745,5,P,0.14577,-0.09966
1434,1434,1435,KO,NYSE,2019-12-24,30,60.181,10,C,0.117638,0.002847
1435,1435,1436,KO,NYSE,2019-12-24,30,49.239,10,P,0.164589,-0.011066
1436,1436,1437,KO,NYSE,2019-12-24,30,62.916496,15,C,0.121689,4e-05
1437,1437,1438,KO,NYSE,2019-12-24,30,46.5035,15,P,0.164589,-0.000233
1438,1438,1439,KO,NYSE,2019-12-24,30,65.652,20,C,0.121689,0.0
1439,1439,1440,KO,NYSE,2019-12-24,30,43.768,20,P,0.182892,-8e-06
1440,1440,1441,KO,NYSE,2019-12-24,30,68.3875,25,C,0.121689,0.0
1441,1441,1442,KO,NYSE,2019-12-24,30,41.0325,25,P,0.182892,-0.0
1442,1442,1443,KO,NYSE,2019-12-24,30,71.12299,30,C,0.121689,0.0
1443,1443,1444,KO,NYSE,2019-12-24,30,38.296997,30,P,0.182892,-0.0
1444,1444,1445,KO,NYSE,2019-12-24,30,73.8585,35,C,0.121689,0.0
1445,1445,1446,KO,NYSE,2019-12-24,30,35.561497,35,P,0.182892,0.0
